2718.1720039772076;2784.324677865869
2703.9645390733895;2759.5162329959207
2705.045059378253;2734.5043084346485
2708.9516193500945;2869.188411565392
2730.2232660129494;2740.226752274362
2705.397911904773;2721.292374879032
2739.8101616317;2842.0898296052374
2718.0861755339547;2811.036099067746
2659.1690386070604;2709.9507248128407
2689.060800912556;2704.5065612129074
2691.570866600488;2693.928294607459
2714.9292932272847;2757.1049409320103
2749.2403191599274;2749.2403191599274
2721.7243498690036;2753.0704273717747
2739.010325600215;2758.490338588699
2734.181779403865;2792.045471904074
2717.6955036499407;2778.626507952698
2735.564646188497;2740.997414080015
2697.4639339229334;2707.310207414729
2712.2895141250337;2729.3214357609695
2732.1904581694384;2801.646234315879
2711.663516442659;2799.5093267124153
2675.708146511929;2738.0455508466366
2742.42792389482;2767.986704002334
2693.0549656325206;2718.875276082769
2754.377707950775;2800.023275153525
2687.6521650427508;2713.09893243627
2692.2874378081547;2862.268918348812
2702.3243673296724;2805.530613625382
2731.3734621629524;2844.5673467323436
2669.075444618937;2769.3054278503987
2724.8400681573457;2788.870438994199
2719.359739402667;2744.7353513443322
2713.2546350543566;2806.262850222382
2698.8729602420626;2712.3227565752154
2691.7709792936735;2733.833823483016
2716.1800669874206;2803.546184643223
2719.7981146438383;2742.120626437969
2704.001567603036;2719.3542629965154
2679.8568912782935;2736.5178898749264
