2663.3820968804966;2707.244928322076
2671.713751644193;2689.6228767754274
2708.3978896975523;2792.4527599892867
2685.0729724097882;2807.7013239568973
2660.965808637644;2774.200942463405
2652.2319694751423;2702.0842906047615
2668.928560134789;2725.5449428978095
2667.5216900616597;2702.7341806362956
2641.512683477376;2679.636935142661
2664.61626587946;2688.4072142662585
2701.448518958534;2809.473004823546
2678.922332997067;2768.5858319106237
2648.25939102565;2746.1708038830734
2709.0711573691906;2767.2283369737556
2658.9640416055486;2761.585686278715
2673.5834058672717;2770.419848378749
2677.017399800027;2722.4413888557783
2680.720897431078;2779.4590140622126
2689.9315111861188;2790.0666387522583
2671.8721231301197;2800.2171344660987
2706.0325268194283;2784.683867774518
2677.776152598876;2763.8542976048852
2671.6037508293166;2685.8399734981936
2648.781414098221;2737.2378454977575
2664.40025531724;2863.7488609939505
2678.9797575438915;2735.567459069563
2702.9083034284554;2753.9953490758717
2705.5590689187234;2727.9753820553265
2688.721524927335;2756.647049019032
2662.160930831892;2754.6405339394373
2657.0142840764142;2791.7096259073833
2679.044678561956;2733.3172366246627
2691.469478368845;2710.447204551059
2702.035615539531;2738.325226975167
2632.870491935386;2794.7310622821115
2686.9548910201224;2773.3854528003476
2706.8256982104044;2747.695766429765
2693.476819887747;2734.0843110284786
2678.4812426696594;2735.296549199577
2691.972834177674;2721.546461927101
2651.351204177689;2690.007992840663
2692.8279405706708;2816.570294581184
2691.217350941607;2708.644909665816
2648.168273661617;2648.168273661617
2704.14289523913;2769.18418412092
2676.731374604299;2692.001856600423
2677.824017475744;2742.2451241804847
2689.4494617797955;2784.541436208338
2677.3037431107878;2781.6487426219696
2661.6070731978402;2729.772334046375
